ANO_CENSO|PK_COD_MATRICULA|FK_COD_ALUNO|NU_DIA|NU_MES|NU_ANO|NUM_IDADE|TP_SEXO|TP_COR_RACA|TP_NACIONALIDADE|FK_COD_PAIS_ORIGEM|FK_COD_ESTADO_NASC|SGL_UF_NASCIMENTO|FK_COD_MUNICIPIO_DNASC|FK_COD_ESTADO_END|SIGLA_END|FK_COD_MUNICIPIO_END|ID_ZONA_RESIDENCIAL|ID_TIPO_ATENDIMENTO|ID_N_T_E_P|ID_RESPONSAVEL_TRANSPORTE|ID_POSSUI_NEC_ESPECIAL|ID_TIPO_NEC_ESP_CEGUEIRA|ID_TIPO_NEC_ESP_BAIXA_VISAO|ID_TIPO_NEC_ESP_SURDEZ|ID_TIPO_NEC_ESP_DEF_AUDITIVA|ID_TIPO_NEC_ESP_SURDO_CEGUEIRA|ID_TIPO_NEC_ESP_DEF_FISICA|ID_TIPO_NEC_ESP_DEF_MENTAL|ID_TIPO_NEC_ESP_DEF_MULTIPLAS|ID_TIPO_NEC_ESP_AUTISMO|ID_TIPO_NEC_ESP_ASPERGER|ID_TIPO_NEC_ESP_RETT|ID_TIPO_NEC_ESP_TDI|ID_TIPO_NEC_ESP_SUPERDOTACAO|FK_COD_MOD_ENSINO|FK_COD_ETAPA_ENSINO|PK_COD_TURMA|FK_COD_CURSO_PROF|COD_UNIFICADA|FK_COD_TIPO_TURMA|PK_COD_ENTIDADE|FK_COD_ESTADO_ESCOLA|SIGLA_ESCOLA|COD_MUNICIPIO_ESCOLA|ID_LOCALIZACAO_ESC|ID_DEPENDENCIA_ADM_ESC|DESC_CATA_ESCOLA_PRIV|ID_CONVENIADA_PP_ESC|ID_TIPO_CONVENIO_PODER_PUBLICO|ID_MANT_ESCOLA_PRIVADA_EMP|ID_MANT_ESCOLA_PRIVADA_ONG|ID_MANT_ESCOLA_PRIVADA_SIND|ID_MANT_ESCOLA_PRIVADA_S_FINS|ID_DOCUMENTO_REGULAMENTACAO|ID_LOCALIZACAO_DIFERENCIADA|ID_EDUCACAO_INDIGENA
2010|49364847|122030682801|13|9|1988|22|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364848|118472584843|18|2|1991|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364552|110016775448|5|11|1987|23|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364558|110167701460|31|3|1992|18|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364583|110921948785|29|10|1994|16|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364585|110997308213|9|5|1992|18|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364588|111072870222|5|6|1994|16|M|5|1|10|35|SP|3512001|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364612|111525938117|20|9|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364621|111601371372|25|4|1986|24|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364627|111752391780|12|9|1993|17|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364628|111752392670|31|8|1993|17|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364635|112014461049|16|11|1988|22|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364665|112658276051|22|9|1974|36|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364670|112809360536|27|11|1991|19|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364677|112995590690|30|4|1985|25|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364684|113186754649|25|10|1993|17|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364685|113186754720|15|12|1994|16|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364686|113186755106|10|6|1988|22|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364705|113563920086|3|3|1990|20|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364707|113639458825|23|4|1993|17|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364722|113985808804|23|10|1993|17|M|5|1|10|35|SP|3540200|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364762|114977314882|3|11|1989|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283206||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364849|122030682992|22|1|1989|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364850|115362298576|9|2|1988|22|F|5|1|10|31|MG|3135209|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364852|119303424467|12|3|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364853|110469440294|11|7|1989|21|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364854|122030683026|5|12|1971|39|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364569|110469414455|4|10|1990|20|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364573|110544818732|5|2|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364618|111601367693|29|3|1992|18|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364661|112582705283|23|3|1988|22|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364673|112884783210|2|6|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364679|113035610001|19|5|1993|17|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364680|113035610184|11|9|1988|22|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364690|113262179174|10|11|1992|18|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364698|113488462594|11|8|1991|19|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364699|113488464104|6|5|1996|14|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364713|113790482659|4|4|1993|17|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364753|114640287967|7|12|1995|15|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|49364770|118303678972|11|4|1989|21|F|5|1|10|35|SP|3522505|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2283207||0|0|31322571|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462527|114715689110|28|1|1995|15|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56461305|114413826581|6|10|1993|17|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462998|110997294166|17|10|1987|23|M|0|1|10|31|MG|3162450|31|MG|3162450|1|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56461074|116868571282|6|8|1985|25|F|5|1|10|31|MG|3162450|31|MG|3162450|1|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462341|113111147508|13|2|1994|16|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462409|112809341159|30|9|1991|19|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462474|110997296371|28|7|1994|16|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|57046780|114564791132|7|8|1990|20|M|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|57047384|120558537404|6|7|1991|19|M|5|1|10|31|MG|3162450|31|MG|3162450|1|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56461787|112733786015|10|9|1993|17|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462065|114335191196|2|9|1995|15|M|0|1|10|31|MG|3132107|31|MG|3162450|1|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462143|114791195980|28|3|1992|18|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462190|112356326102|4|1|1993|17|F|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462242|111525919597|10|11|1992|18|F|0|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462282|116867598608|20|9|1984|26|F|5|1|10|31|MG|3139300|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|56462309|114118614340|14|9|1995|15|M|0|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2539562||0|0|31319058|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882840|114298119199|16|8|1991|19|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882841|114489152522|20|3|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882842|114715511214|17|6|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882843|111072666889|3|11|1992|18|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882844|111827716290|25|12|1994|16|M|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882845|111601168810|24|6|1994|16|M|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882846|118288653200|5|6|1963|47|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882847|111673683800|30|10|1995|15|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882848|110921743890|11|11|1994|16|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882849|114561677070|13|12|1989|21|F|5|1|10|31|MG|3132107|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
2010|51882850|114489153251|8|5|1993|17|F|5|1|10|31|MG|3162450|31|MG|3162450|2|3|0||0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|25|2379898||0|0|31297518|31|MG|3162450|2|2||||0|0|0|0|1|2|1
